org,org_type,ein,name,exempt_type,match_confidence,filer_ein,filer_name,filer_name_norm,method,verified,details,date_accessed
Michigan League of Conservation Voters,4,371430158,Michigan League Of Conservation Voters Education Fund,3,132.73,371430158,MICHIGAN LEAGUE OF CONSERVATION,michigan league conservation,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=383481677",2026-08-08
Michigan Right to Life,4,237390737,Right To Life Of Michigan,4,131.81,237390737,RIGHT TO LIFE OF MICHIGAN,right to life michigan,manual,0,"The potential match had an exact string match in the IRS990 search, but that org seemingly didn't have any returns and was on the auto-recovation list. This has cast too much doubt on this potential match.",2026-08-08
Michigan Right to Life,4,310935278,Right To Life Michiana Inc,4,123.52,310935278,RIGHT TO LIFE MICHIANA INC,right to life michiana,manual,0,"The potential match had an exact string match in the IRS990 search, but that org seemingly didn't have any returns and was on the auto-recovation list. This has cast too much doubt on this potential match.",2026-08-08
Michigan Right to Life,4,382647413,Right To Life Of Michigan Educational Fund,3,112.55,382647413,RIGHT TO LIFE OF MICHIGAN EDUC FUND,right to life michigan educ fund,manual,0,"The potential match had an exact string match in the IRS990 search, but that org seemingly didn't have any returns and was on the auto-recovation list. This has cast too much doubt on this potential match.",2026-08-08
Michigan Right to Life,4,721612840,Birmingham-bloomfield Right To Life Of Michigan,4,112.55,,,,manual,0,"The potential match had an exact string match in the IRS990 search, but that org seemingly didn't have any returns and was on the auto-recovation list. This has cast too much doubt on this potential match.",2026-08-08
Michigan Right to Life,4,113708883,Right To Life Of Michigan-genesee County,4,112.55,,,,manual,0,"The potential match had an exact string match in the IRS990 search, but that org seemingly didn't have any returns and was on the auto-recovation list. This has cast too much doubt on this potential match.",2026-08-08
Michigan Right to Life,4,351594988,Right To Life Michiana Education Fund Inc,3,105.47,351594988,RIGHT TO LIFE MICHIANA EDUCATION,right to life michiana education,manual,0,"The potential match had an exact string match in the IRS990 search, but that org seemingly didn't have any returns and was on the auto-recovation list. This has cast too much doubt on this potential match.",2026-08-08
Michigan Right to Life,4,383144453,Right To Life Of Michigan Educational Endowment Fund,3,104.88,383144453,RIGHT TO LIFE OF MICHIGAN,right to life michigan,manual,0,"The potential match had an exact string match in the IRS990 search, but that org seemingly didn't have any returns and was on the auto-recovation list. This has cast too much doubt on this potential match.",2026-08-08
Michigan Right to Life,4,382795894,Right To Life Of Michigan Educational Foundation Legal,3,104.88,,,,manual,0,"The potential match had an exact string match in the IRS990 search, but that org seemingly didn't have any returns and was on the auto-recovation list. This has cast too much doubt on this potential match.",2026-08-08
MomsRising Together,4,204448446,Momsrising Together,4,160.82,204448446,MOMSRISING TOGETHER,momsrising together,auto - reviewed,1,"Exact matches, and only match identified.",2026-08-08
Momsrising Together,4,204448446,Momsrising Together,4,160.98,204448446,MOMSRISING TOGETHER,momsrising together,auto - reviewed,0,duplicate,2026-08-08
Montana Hunters & Anglers Action,4,453534007,Montana Hunters And Anglers Action,4,88.19,453534007,MONTANA HUNTERS AND ANGLERS ACTION,montana hunters anglers action,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=453534007",2026-08-08
Montana Hunters & Anglers Action,4,822706051,Montana Hunters And Anglers Inc,,88.19,,,,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=453534007",2026-08-08
Montana Hunters & Anglers Action,4,334881921,Montana Hunter Mentorship Foundation Inc,3,80.14,,,,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=453534007",2026-08-08
Montana Hunters & Anglers Action,4,922755677,Montana Partnership To End Childhood Hunger Inc,3,61.56,922755677,MONTANA PARTNERSHIP TO END CHILDHOOD HUNGER INC,montana partnership to end childhood hunger,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=453534007",2026-08-08
Montana League of Rural Voters,4,810343766,Montana League Of Rural Voters,4,161.94,,,,manual,1,"This org does exist and has matches in Nonprofit Explorer and the IRS990 search, but it's latest non-990N filing was a pareper filing, which likely is why it doesn't exist in our database:
https://apps.irs.gov/pub/epostcard/cor/810343766_201712_990EO_2018081515587336.pdf",2026-08-08
Montana Native Vote,4,,,,,455363321,INDIGENOUS VOTE,indigenous vote,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=455363321",2026-08-08
Montana Rural Voters,4,810343766,Montana League Of Rural Voters,4,124.05,,,,manual,0,Could not find a good enough match for this,2026-08-08
Mountaineers Are Always Free,4,,,,,,,,auto,0,Could not find a good enough match for this,2026-08-08
NAKASEC Action Fund,4,870752611,Nakasec Action Fund,4,167.47,870752611,NAKASEC ACTION FUND,nakasec action fund,auto - reviewed,1,"Exact matches, and only match identified.",2026-08-08
NARAL Pro-Choice America,4,,,,,132630359,REPRODUCTIVE FREEDOM FOR ALL,reproductive freedom all,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=132630359",2026-08-08
NARAL Pro-Choice America/Colorado,4,,,,,,,,manual,0,"duplicate to ""NARAL Pro-Choice America"" or ""132630359"" verified match. It had the same hyperlink:
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=132630359
",2026-08-08
National Abortion Rights Action League,4,,,,,,,,manual,0,"Accodring to this site, it is another duplicate with the NARAL (it being the acronym):
https://www.influencewatch.org/non-profit/naral-pro-choice-america-foundation/",2026-08-08
National Assn for Gun Rights,4,,,,,542015951,NATIONAL ASSOCIATION FOR GUN RIGHTS INC,national association gun rights,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=542015951",2026-08-08
National Assn of Convenience Stores,6,,,,,952237749,NATIONAL ASSOCIATION OF CONVENIENCE,national association convenience,manual,1,"Had to fully spell out the org name for a match to populate in Nonprofit Explorer: ""National Association of Convenience Stores""
https://projects.propublica.org/nonprofits/search?q=National+Association+of+Convenience+Stores",2026-08-08
National Assn of Home Builders,6,,,,,880359303,NATIONAL ASSOCIATION OF HOME BUILDERS OF,national association home builders,manual,1,"Had to fully spell out the org name for a match to populate in Nonprofit Explorer: ""National Association of Home Builders""
https://projects.propublica.org/nonprofits/search?q=National+Association+of+Home+Builders",2026-08-08
National Assn of Manufacturers,6,,,,,131084330,NATIONAL ASSOCIATION OF MANUFACTURERS,national association manufacturers,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=131084330",2026-08-08
National Assn of Realtors,6,320459637,Institute Of Real Estate Management Of The National Asso Of Realtors,6,71.44,,,,manual,0,"Although high match in ProPublica, this EIN was not found in our database, likely due to the fact that it filed a 990-N post card for the last several years (which was not included in the bulk xml downloads). Furthermore, looking up this EIN in ProPublica reveals that it had very minor expenditures (<100K) across each filing at this link: https://projects.propublica.org/nonprofits/organizations/320459637",2026-08-06
National Assn of Realtors,6,812022152,Inst Of Real Estate Mgmt Of National Asso Of Realtors-las Vega,6,67.11,812022152,Inst of Real Estate Mgmt of National Asso of Realtors-Las Vegas,inst real estate mgmt national asso realtors las vegas,manual,0,"Found match, see below for reasoning.",2026-08-06
National Assn of Realtors,6,,,,,361520690,National Association of Realtors,national association realtors,manual,1,"Although this was not found in ProPublica request results, after reviewing the original OpenSecrets list which included links to specific orgs, a specific Chicago branch was found here: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=361520690
Additionally, that EIN matches the EIN of another group with the same name and locality found in ProPublica's NonProfit Explorer at this link: https://projects.propublica.org/nonprofits/organizations/361520690
Filtering for this EIN in the database returned a result.",2026-08-06
National Assn of Realtors,4,320459637,Institute Of Real Estate Management Of The National Asso Of Realtors,6,71.44,,,,manual,0,Wrong org type and already verified match,2026-08-06
National Assn of Realtors,4,812022152,Inst Of Real Estate Mgmt Of National Asso Of Realtors-las Vega,6,67.11,812022152,Inst of Real Estate Mgmt of National Asso of Realtors-Las Vegas,inst real estate mgmt national asso realtors las vegas,manual,0,Wrong org type and already verified match,2026-08-06
National Cmte to Preserve Social Security,4,,,,,521312579,National Committee to Preserve Social,national committee to preserve social,manual,1,"Reasonably close match. Passing the full name into Nonprofit Explorer returns results (and IRS990 too): 
https://projects.propublica.org/nonprofits/search?q=National+Committe+to+Preserve+Social+Security",2026-08-08
National Cotton Council,6,620306045,National Cotton Council Of America,6,105.98,620306045,NATIONAL COTTON COUNCIL OF AMERICA,national cotton council america,auto - reviewed,1,"Reasonably close matches, and only match identified.",2026-08-08
National Council of La Raza,,,,,,455341145,UNIDOSUS ACTION FUND INC,unidosus action fund,manual,0,duplicate,2026-08-08
National Council of La Raza,4,,,,,,,,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=455341145",2026-08-08
National Federation of Independent Business,6,940707299,National Federation Of Independent Business Inc,6,123.66,940707299,NATIONAL FEDERATION OF INDEPENDENT,national federation independent,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=940707299",2026-08-08
National Organization for Marriage,4,207472471,National Organization For Marriage Education Fund,3,112.41,207472471,National Organization For Marriage Education Fund,national organization marriage education fund,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=260240498",2026-08-08
National Right to Life,4,520986195,National Right To Life Committee Inc,4,113.53,520986195,NATIONAL RIGHT TO LIFE COMMITTEE INC,national right to life committee,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=520986195",2026-08-08
National Right to Life,4,521257773,National Right To Life Conventions Inc,4,113.53,521257773,NATIONAL RIGHT TO LIFE CONVENTIONS INC,national right to life conventions,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=520986195",2026-08-08
National Right to Life,4,731010913,National Right To Life Educational Foundation Inc,3,105.24,731010913,NATIONAL RIGHT TO LIFE EDUCATIONAL,national right to life educational,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=520986195",2026-08-08
National Right to Life,4,521241126,National Right To Life Committee Educational Trust Fund,3,98.09,521241126,NATIONAL RIGHT TO LIFE COMMITTEE,national right to life committee,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=520986195",2026-08-08
National Security & Opportunity Fund,4,,,,,821685518,National Security and Opportunity Fund,national security opportunity fund,manual,1,"The ampersand was throwing off ProPublica's tool:
https://projects.propublica.org/nonprofits/search?q=NATIONAL+SECURITY+AND+OPPORTUNITY+FUND",2026-08-08
National Security & Opportunity Fund,4,822007387,National Security Action,4,82.56,822007387,NATIONAL SECURITY ACTION,national security action,manual,1,Already identified verified match. Unclear if related to verified match.,2026-08-08
National Security & Opportunity Fund,4,412143455,National Security Network,4,82.56,,,,manual,1,Already identified verified match. Unclear if related to verified match.,2026-08-08
